NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
1,18.434593,0.011265108,12.938712,0.002337952,12.869311,0.0029493326,2421.1775,378.25665,319.1657131553074,-1.3245535005995734
2,16.514158,0.003909286,99.0,99.0,99.0,99.0,119.4862,253.94385,319.5174138282181,-1.3434793272143957
3,16.277647,0.0034762614,99.0,99.0,99.0,99.0,518.5987,316.96265,319.4564306985816,-1.3338678086801985
4,14.866432,0.0017678498,8.318548,9.227411E-5,8.558344,1.069955E-4,351.81534,437.8639,319.4819119956714,-1.3153940249508818
5,14.939892,0.0018299951,11.981577,6.1803084E-4,11.981577,6.1803084E-4,64.221146,265.1588,319.52585765889904,-1.3417640916874949
6,16.895538,0.004742885,99.0,99.0,99.0,99.0,7364.9966,163.68538,318.41026076588105,-1.3572965246146738
7,14.906408,0.0018015028,9.019774,1.2976005E-4,99.0,99.0,7167.538,438.1569,318.4404365769327,-1.3153757771005912
8,99.0,99.0,99.0,99.0,99.0,99.0,6916.391,103.77672,318.47880735340124,-1.3664606073925913
9,99.0,99.0,99.0,99.0,99.0,99.0,698.64856,145.52515,319.4289227628751,-1.3600612762511248
10,15.334816,0.0022056582,99.0,99.0,99.0,99.0,578.46375,322.69885,319.4472834792588,-1.332993651556372
11,15.427579,0.0023046983,99.0,99.0,99.0,99.0,7374.4272,339.5364,318.40882260343886,-1.3304344734787623
12,15.09415,0.0019680234,99.0,99.0,99.0,99.0,7420.8384,16.545753,318.40172583991455,-1.3797705533731826
13,15.698587,0.0026234193,15.280819,0.0026907006,15.280819,0.0026907006,2414.039,179.90446,319.16680570784445,-1.3548530768436668
14,18.22012,0.0098786885,12.710282,0.0017391093,99.0,99.0,7545.3438,258.3302,318.38270549785835,-1.3428336368432419
15,16.739555,0.004380034,14.847771,0.002970023,99.0,99.0,7534.277,42.677216,318.38439290778746,-1.375775290727073
16,17.158749,0.0054411315,99.0,99.0,99.0,99.0,7528.2983,16.305288,318.385305945736,-1.3798038064331835
17,20.386526,0.04625308,99.0,99.0,99.0,99.0,6779.513,206.0745,318.49972407880915,-1.3508377773936728
18,15.953619,0.0029671069,99.0,99.0,99.0,99.0,6802.841,147.06296,318.4961587706891,-1.359851442132832
19,20.141155,0.037962962,99.0,99.0,99.0,99.0,5114.7583,388.59647,318.75411061832807,-1.3229843372928747
20,21.223944,0.09360474,15.339539,0.008668621,99.0,99.0,7672.929,254.91785,318.3632107229205,-1.343350696436931
21,19.094332,0.017365184,16.787252,0.019508699,99.0,99.0,7683.859,46.393246,318.3615370807584,-1.3752026436428821
22,19.807993,0.029222434,99.0,99.0,99.0,99.0,7100.5957,155.67874,318.450661206645,-1.3585273634767372
23,19.570807,0.02445563,99.0,99.0,99.0,99.0,252.51544,247.00912,319.49708804535993,-1.3445436744821355
24,16.493526,0.0038686283,99.0,99.0,99.0,99.0,586.6123,202.50339,319.4460405622969,-1.3513539788124298
25,21.320393,0.10176856,15.043954,0.008942933,99.0,99.0,7672.5356,132.6422,318.3632687851199,-1.3620284760138408
26,12.624699,6.241178E-4,11.3160305,3.5364545E-4,11.3160305,3.5364545E-4,3824.6226,177.3123,318.9512556639746,-1.355263402266694
27,18.938055,0.015606997,99.0,99.0,99.0,99.0,3902.812,131.87784,318.93930758354327,-1.3622040945445149
28,14.2156725,0.0013041932,10.084041,2.0480873E-4,99.0,99.0,15.864809,126.30901,319.53324897151526,-1.3629712930038538
29,18.387558,0.010943801,12.968529,0.0015471083,99.0,99.0,828.7604,93.93401,319.4090427900331,-1.3679461744378274
30,21.020454,0.07834696,15.142253,0.0088611925,99.0,99.0,954.8571,90.80777,319.38977536237775,-1.3684277392051503
31,18.946192,0.015724512,99.0,99.0,99.0,99.0,4416.306,131.46208,318.86084015808626,-1.362267683174133
32,20.639757,0.056942094,16.422543,0.016702201,99.0,99.0,187.62405,128.7685,319.5070053545226,-1.3626023911503002
33,12.1407385,4.9919647E-4,11.749807,4.2178784E-4,11.749807,4.2178784E-4,3335.0647,106.908325,319.02606538054533,-1.366015298698737
34,16.896877,0.0047461516,99.0,99.0,99.0,99.0,645.9539,94.36042,319.4369752607118,-1.3678749272282185
35,19.529102,0.023725323,99.0,99.0,99.0,99.0,4307.074,83.94188,318.87753193502505,-1.369526930121266
36,20.33833,0.044505216,99.0,99.0,99.0,99.0,4170.772,67.99692,318.898360398937,-1.3719627161122618
37,20.224195,0.0404882,14.548689,0.003757568,99.0,99.0,4014.736,63.78018,318.9222044248662,-1.3726067250007987
38,12.660859,6.346217E-4,12.334034,5.5424863E-4,12.334034,5.5424863E-4,7849.637,44.232975,318.33620655541216,-1.3755268024809486
39,20.039724,0.034994893,15.390038,0.007454431,99.0,99.0,252.31711,27.85022,319.49712262998435,-1.378019985185466
40,12.905002,7.103892E-4,12.581518,6.250068E-4,12.581518,6.250068E-4,6665.821,38.179634,318.51709454599813,-1.376487154989885
41,17.208643,0.0055851904,16.792412,0.0070507396,16.792412,0.0070507396,6644.0273,50.43505,318.5204248193998,-1.3746156292756269
42,14.292937,0.0013520065,13.848973,0.0011522548,13.848973,0.0011522548,4641.601,76.81643,318.8264125406796,-1.370614417055893
43,19.986376,0.033622283,18.29799,0.04628428,99.0,99.0,7664.499,11.829393,318.3644946399418,-1.3804829269527965
44,14.423343,0.0014367239,10.295629,2.2234317E-4,10.747308,2.8319246E-4,98.295074,15.578088,319.5206565046772,-1.3798884839663232
45,15.301635,0.0021709793,15.010339,0.0020689622,15.010339,0.0020689622,9054.481,41.932938,318.1521170117072,-1.3758277304572648
46,17.685308,0.0072385618,16.668344,0.007013978,16.631126,0.009224306,8351.152,39.176693,318.2595778320867,-1.3762798849810733
47,16.618431,0.0041189804,16.336489,0.004257959,16.319862,0.0044054943,6280.847,33.640297,318.5759205467933,-1.377189214861504
48,17.483265,0.006471313,17.259386,0.007110317,17.24875,0.0074344915,5922.5356,31.198036,318.6306731144144,-1.3775690400678888
49,18.765724,0.013920424,17.341272,0.014478772,17.282782,0.018425668,8245.2,28.550905,318.2757662110773,-1.3779072207877237
50,16.314268,0.0035398623,99.0,99.0,99.0,99.0,6966.004,258.81998,318.47122855881275,-1.3427758577920876
51,20.708382,0.060298514,20.257874,0.07369415,20.385334,0.13557176,7775.8076,23.092905,318.34748711981763,-1.3787585616328246
52,17.03946,0.0051111146,16.732952,0.0056150807,16.732952,0.0056150807,8701.962,16.090597,318.2059768663041,-1.3797912411670124
53,21.454426,0.11438318,21.313017,0.12905465,21.388035,0.22889169,7969.625,19.313448,318.31787248713766,-1.3793288436240951
54,21.034472,0.07958336,20.32059,0.10774466,20.211721,0.1475321,8874.84,14.484368,318.17956313690274,-1.3800287606536066
55,20.938547,0.073329434,20.082987,0.101687364,20.219494,0.09542353,9209.8955,14.137609,318.128371376457,-1.3800657270918808
56,21.916178,0.17205617,20.294268,0.1250483,21.868164,0.22209291,8168.319,8.881187,318.2875128448161,-1.3809147598305875
57,21.765789,0.1505596,20.067818,0.10616964,19.787073,0.094862685,8160.5654,11.391018,318.2886976129607,-1.3805316928370834
58,22.009232,0.18662688,20.918352,0.18065597,21.611721,0.17243363,8142.5884,10.292647,318.2914443139086,-1.3807001679286495
59,20.34115,0.044549134,19.203745,0.050685972,19.191874,0.08120388,9191.184,5.640436,318.13123011683206,-1.3813645294439971
60,22.216606,0.2244758,21.585642,0.24045055,21.55924,0.23344636,8110.5273,10.344055,318.2963430945652,-1.3806935590391332
61,21.671038,0.13814038,20.108803,0.112271145,20.220123,0.10936858,8150.4536,9.916226,318.2902425914438,-1.3807573588651822
62,22.196999,0.22056444,21.79493,0.260168,21.601511,0.24122812,8176.2437,7.9555635,318.2863019581547,-1.3810558355276674
63,22.12543,0.20670554,22.113298,0.26793256,21.766659,0.2988515,8981.574,6.3508945,318.16325526948,-1.3812661203671737
64,22.3758,0.25961864,22.24508,0.19298702,22.485456,0.3121509,8927.49,3.3351505,318.1715185389023,-1.3817292949527449
65,20.232773,0.040949006,20.121302,0.054145575,20.076391,0.08343945,8859.508,8.5235815,318.1819054046102,-1.3809399426197349
66,20.79668,0.064984486,20.738207,0.095646195,20.652803,0.115151644,8763.569,30.919312,318.1965642569744,-1.3775234762194781
67,21.62637,0.13291167,21.448391,0.20145223,21.342747,0.25976422,9020.012,16.50851,318.15738281452946,-1.3797127895524395
68,22.204107,0.22215459,22.059286,0.17722094,99.0,99.0,7723.9673,14.030632,318.355408049794,-1.3801446353100133
69,17.076082,0.005208635,16.830978,0.0056371577,16.811874,0.005881473,6335.3047,49.212048,318.56759926960166,-1.3748094303574592
70,21.915558,0.17127654,21.842375,0.23074561,21.892195,0.353114,8499.873,15.154377,318.23685392080125,-1.379943018079623
71,21.083622,0.0828234,20.117819,0.099061385,20.063387,0.0951312,8135.4736,20.782183,318.2925316320514,-1.3790981919808325
72,21.892231,0.16816346,20.394041,0.10876812,19.988565,0.0931898,8154.4746,15.742696,318.2896282923013,-1.3798672224098334
73,16.796833,0.004509733,16.45337,0.0051285303,16.45337,0.0051285303,7866.4985,68.43516,318.33363071269366,-1.3718293297628021
74,17.275835,0.00578763,16.88868,0.006215049,16.869097,0.006549131,5169.184,68.33857,318.7457923069827,-1.371905710827754
75,21.261562,0.09699439,20.396772,0.13056257,20.352116,0.1347624,9000.907,35.47521,318.1603022256315,-1.3768166514202695
76,20.839453,0.06746818,20.407059,0.081013784,20.520597,0.1470249,6220.613,25.3769,318.58512468953217,-1.3784527066891537
77,21.631437,0.1334018,21.259317,0.19116269,21.27587,0.14372051,6305.0186,23.30307,318.5722269436161,-1.378767765476345
78,20.036161,0.03496042,99.0,99.0,99.0,99.0,4103.772,86.60462,318.90859875779915,-1.3691202368496345
79,21.631723,0.13353969,21.483646,0.13925657,21.52189,0.26722664,8569.824,22.43313,318.2261662341237,-1.3788282273311028
80,20.895473,0.070542425,20.423164,0.07746745,20.79797,0.21626513,8055.5317,28.938921,318.3047464891898,-1.3778553376935243
81,21.683508,0.13999748,20.494642,0.13718066,21.051497,0.14245531,6700.228,21.179487,318.5118367611384,-1.379083132785035
82,16.560778,0.0040019476,99.0,99.0,99.0,99.0,180.41537,331.62137,319.5081027599292,-1.3316164117995954
83,21.214067,0.092739284,20.962933,0.12108804,20.879032,0.15472667,8447.819,24.527084,318.24480745089784,-1.3785135658728658
84,15.609807,0.0025143048,15.335901,0.0024442647,15.335901,0.0024442647,6287.503,85.24447,318.57490410417074,-1.3693063196279782
85,20.527214,0.051907413,20.042257,0.07882551,19.962852,0.08113771,8706.653,31.688133,318.2052603329515,-1.3774085840007413
86,19.905674,0.031520907,19.719738,0.0390265,19.727015,0.050221726,6309.0796,31.244787,318.57160647444067,-1.37755455225312
87,21.160526,0.08855149,20.87485,0.0915375,20.81242,0.12883402,8314.927,29.269884,318.26511252081866,-1.3777945949783295
88,20.988842,0.076372646,19.615332,0.07247371,20.098803,0.22996685,4568.349,42.787365,318.83760621441854,-1.3758128880577327
89,18.693867,0.013305507,18.43059,0.01646811,18.406485,0.019686777,6568.2173,41.009243,318.5320088732939,-1.3760572548037322
90,22.41057,0.26787424,22.442577,0.26748452,22.460762,0.27773604,7751.7686,23.389656,318.35116023072567,-1.378714078683888
91,19.966618,0.03306832,18.36278,0.035919275,18.168991,0.04966188,8103.8906,64.20896,318.29735823311427,-1.3724660537764104
92,20.389925,0.046381332,20.254555,0.05700182,20.245079,0.06202265,6162.706,34.76794,318.59397332525265,-1.3770193296744317
93,20.278706,0.04246438,20.085058,0.051710933,20.148561,0.08074035,9138.138,31.90189,318.13933527460836,-1.3773558773296195
94,22.513132,0.29406193,22.528336,0.26261127,22.629505,0.49908578,6104.7856,24.397062,318.6028238777784,-1.3786046369191949
95,21.427145,0.11151688,21.306623,0.13127269,99.0,99.0,3496.7585,65.842896,319.0013570085795,-1.3722895101740504
96,20.199278,0.03996369,18.742167,0.043436803,18.683256,0.04845436,4554.4023,41.602333,318.83973742590365,-1.3759939622090935
97,13.165557,8.013036E-4,12.831661,7.069859E-4,12.831661,7.069859E-4,6361.5483,175.99849,318.5635904970639,-1.355441661544598
98,21.812359,0.1570253,21.688313,0.17832223,99.0,99.0,3186.5178,78.724495,319.04876492933255,-1.370319241334128
99,21.45863,0.1147162,20.745907,0.136165,23.202082,2.175608,3564.3123,63.21224,318.9910341120451,-1.3726917855900347
100,21.63543,0.13408111,20.118082,0.09488549,20.132353,0.17145252,4717.3735,41.22736,318.8148336068452,-1.376050507444772
101,20.193508,0.039605714,19.799692,0.05417699,19.714516,0.07336842,6410.286,38.337193,318.5561415487897,-1.3764689958465317
102,19.857979,0.030346937,19.641748,0.04114687,19.607471,0.05100183,8936.384,40.073868,318.17016057488996,-1.376117259968773
103,17.362139,0.0060670334,17.12337,0.0068222554,17.12337,0.0068222554,7768.3037,63.91998,318.3486344540904,-1.3725225101192098
104,21.337027,0.103329405,20.875885,0.10889109,28.010326,156.11348,5407.8867,54.23522,318.7093161563749,-1.3740574879764487
105,21.834482,0.16051583,21.196152,0.13953511,99.0,99.0,5562.395,41.406742,318.685705796687,-1.3760151325559908
106,16.54422,0.0039682584,99.0,99.0,99.0,99.0,7025.346,333.8686,318.46216198369245,-1.3313102492070885
107,21.603218,0.13012868,21.26382,0.13318354,22.066086,0.50508475,4824.7583,39.024124,318.798424062228,-1.3763864398654357
108,21.896103,0.16833955,21.422716,0.15039553,21.611618,0.3187004,5583.215,29.52251,318.68252425643243,-1.3778302279683319
109,22.061062,0.19530585,22.042765,0.18295209,99.0,99.0,5405.8267,31.86118,318.7096307924811,-1.377475275636563
110,19.573082,0.02450975,19.151907,0.03666815,19.117058,0.037706535,5097.107,67.24031,318.75680642535235,-1.37207415053677
111,21.581348,0.1277494,21.044613,0.15434936,21.172897,0.26371545,4619.7095,49.11368,318.8297578075894,-1.374846291932663
112,20.723284,0.06105556,19.355307,0.06381629,19.443918,0.08816864,4551.8403,48.68383,318.84012889117184,-1.374912227174663
113,21.077213,0.08297629,20.682262,0.09493263,20.740086,0.16506134,8449.604,42.00262,318.2445352177208,-1.3758441640753314
114,21.923496,0.17290446,21.655846,0.16457841,23.242828,1.1728126,5743.163,42.55859,318.65808283455885,-1.3758365689154766
115,21.273699,0.097578414,21.108435,0.12586708,21.232317,0.23272304,4587.667,42.724964,318.83465417758475,-1.3758223442707298
116,16.491816,0.0038664402,14.855847,0.005849504,99.0,99.0,7306.397,330.9845,318.4192174031435,-1.3317428493301748
117,21.653467,0.13569626,21.274542,0.15444823,23.62762,2.4741278,4741.386,58.93278,318.8111643059409,-1.3733457603987842
118,21.03179,0.07934283,19.794151,0.09026242,19.631296,0.0924845,7815.3965,48.23662,318.3414385206782,-1.3749164726509786
119,21.83045,0.159187,21.809082,0.18095358,24.080814,2.6444416,5592.887,41.397614,318.6810463020617,-1.3760161087627238
120,21.67455,0.138895,21.061441,0.18323825,21.284632,0.1498434,4703.1104,40.37053,318.81701318975274,-1.3761814683999882
121,21.754335,0.14833626,21.811607,0.184019,99.0,99.0,5551.943,38.003418,318.6873029715951,-1.3765351503769838
122,22.288805,0.24028097,22.06841,0.20313801,22.111502,0.22654074,9019.016,36.191795,318.1575355390919,-1.3767063403270272
123,21.509066,0.119895525,21.10222,0.120899916,99.0,99.0,5233.1045,42.0407,318.7360245566069,-1.37592222950158
124,21.824615,0.15861613,21.640453,0.14134555,21.785843,0.20842609,8030.5684,36.99195,318.3085609627992,-1.3766261965182565
125,21.991955,0.18362664,22.012297,0.24453403,23.053307,0.93056035,5046.4766,36.96191,318.76454313555246,-1.3766998061373625
126,19.673811,0.026424803,19.095007,0.03887769,18.98205,0.05062696,8819.118,52.84612,318.18807749255274,-1.3741717593080345
127,21.967478,0.17980869,21.636225,0.1638754,22.099442,0.45665723,5263.616,43.312534,318.7313620042213,-1.3757276289560674
128,21.71068,0.14317246,21.496832,0.18137074,21.23799,0.23320763,4708.743,40.319183,318.8161524031673,-1.3761892826127702
129,16.12939,0.003232077,15.860919,0.003271495,15.860919,0.003271495,6413.7427,86.675896,318.5556138832686,-1.3690849898619517
130,19.741966,0.02774339,19.520525,0.042323872,19.482851,0.04333708,8154.657,54.7986,318.28960119091647,-1.3739015095526552
131,22.60986,0.32011566,22.184477,0.16632533,23.098312,0.7664814,4805.3735,51.302822,318.8013862694816,-1.3745109121589665
132,21.710815,0.1429643,21.063091,0.14977604,21.429396,0.37800008,4504.1587,46.329887,318.8474151720961,-1.375271971305256
133,21.413212,0.11008414,21.232666,0.12560597,99.0,99.0,5466.5405,46.820618,318.70035330192104,-1.3751893881062198
134,21.542084,0.12332279,21.147547,0.13034362,21.394402,0.2664631,5382.6514,43.943146,318.71317229808466,-1.3756299630146942
135,21.807068,0.15629035,21.422712,0.22597492,21.509619,0.35734633,5686.677,39.084892,318.66671436519636,-1.3763680452307334
136,21.0524,0.08063637,20.216099,0.110143006,20.12843,0.13069735,4596.042,52.95647,318.83337440359367,-1.3742593814950805
137,21.315649,0.1011192,20.82221,0.12187923,21.491611,0.3780605,5134.473,49.998425,318.7510964675076,-1.374707611695128
138,21.601355,0.12991568,20.522337,0.14540675,20.379705,0.19290617,4530.0503,41.944458,318.84345866640007,-1.375941787527927
139,22.096882,0.20214581,21.970398,0.20599402,21.873205,0.27146336,4851.215,37.579147,318.79438123278175,-1.37660699766685
140,20.545267,0.052722443,20.316149,0.073506646,20.300987,0.09023853,8852.874,48.479332,318.1829200191683,-1.3748372262243072
141,21.527964,0.12199307,20.937523,0.11671725,23.579985,2.6399202,4530.84,48.30893,318.8433380242081,-1.3749695706729106
142,20.110533,0.03702855,19.937387,0.051002134,19.885363,0.052886236,7916.717,45.996216,318.32595708649916,-1.3752550368274785
143,21.821268,0.15789574,21.611507,0.14945836,24.618093,5.1291947,4608.144,45.717384,318.8315250765108,-1.375365148257606
144,21.701128,0.14219254,21.712013,0.15586832,22.506907,0.548096,4947.588,43.232273,318.77965439925094,-1.3757427649346705
145,21.72285,0.14460672,21.739853,0.15977693,23.560795,1.3987383,4451.9688,43.85392,318.85539043593553,-1.3756503462316731
146,22.14072,0.21056949,22.321465,0.18764198,99.0,99.0,5082.998,40.989307,318.7589623344229,-1.3760842791264911
147,21.616093,0.13171427,21.500715,0.15255852,21.776314,0.29540056,4972.0405,47.106438,318.7759177648598,-1.3751507745191331
148,21.719156,0.14447555,20.45092,0.14390013,21.01538,0.3358866,4496.7734,49.776024,318.8485437894599,-1.374745575168718
149,21.532602,0.122395866,21.032312,0.15339828,20.88043,0.1526521,4786.8335,44.344883,318.8042194262534,-1.3755738944676068
150,21.717579,0.14427419,20.702608,0.15267962,20.704882,0.14838332,8131.5693,41.890537,318.29312859653805,-1.3758740860334444
151,22.229137,0.22774921,22.187752,0.3125374,22.653194,0.5653004,8078.7837,41.787148,318.30119400169764,-1.3758919081922127
152,22.08683,0.20033765,21.955296,0.15766773,22.883667,0.60707754,5418.9106,41.664112,318.70763155053953,-1.375977663755538
153,21.068747,0.08201481,20.738914,0.11661607,99.0,99.0,4469.578,52.98959,318.8526995310051,-1.3742547634165525
154,21.364374,0.105576776,21.061604,0.12370647,21.364353,0.27050573,5201.062,50.17072,318.7409209967761,-1.3746806469076647
155,22.038263,0.19121635,21.60363,0.16924278,21.906029,0.41444698,4760.478,50.20835,318.80824680718433,-1.3746783664955258
156,22.099886,0.20317757,21.83263,0.25181296,22.143038,0.3996889,7958.008,43.00567,318.3196479428162,-1.3757103207831871
157,22.021189,0.18862817,21.796862,0.14712702,99.0,99.0,5195.2637,42.846935,318.74180697716116,-1.3757994568335612
158,22.077175,0.1982972,22.11855,0.18679765,24.192268,2.7659128,5095.018,42.68508,318.75712552594393,-1.3758251318410817
159,21.246492,0.095377415,20.552109,0.10474085,23.366024,2.3451176,3272.603,60.687626,319.0356103609458,-1.3730752804123063
160,21.992235,0.18367237,21.844137,0.23111366,22.030561,0.38217336,4908.9937,44.285446,318.78555201621583,-1.3755821703923592
161,21.89033,0.16814674,21.196852,0.1534931,21.892414,0.17032032,4748.3765,44.1847,318.8100960709807,-1.375598586004272
162,20.672039,0.05857612,20.683737,0.09881825,20.921547,0.15784985,3700.5774,56.62535,318.9702113236918,-1.37369869799753
163,19.61564,0.025311634,19.464571,0.03176557,19.445103,0.044802383,6374.242,55.6538,318.561649491899,-1.3738245975315317
164,21.90235,0.16995314,21.355274,0.14159441,23.392057,1.8766887,5050.254,52.495396,318.76396601617176,-1.3743269385768009
165,21.068253,0.08173891,21.039116,0.09775204,20.910818,0.1255317,6242.096,47.797436,318.5818420896955,-1.3750274439534727
166,21.83154,0.15921444,21.735817,0.16696718,21.668436,0.22706579,6211.2495,47.40976,318.5865557175537,-1.3750872817997173
167,20.001282,0.034036957,19.674522,0.041410297,19.674522,0.041410297,3826.9773,49.41156,318.9508960617306,-1.374801160181737
168,22.091434,0.20100231,22.021564,0.16717188,22.554365,0.49762604,6005.9272,44.682125,318.61793036521067,-1.375507821738291
169,21.856245,0.16274363,21.896482,0.15710142,21.959982,0.20407648,5517.741,42.428158,318.6925292953876,-1.3758597017791774
170,22.03841,0.19201064,22.040447,0.2227242,99.0,99.0,5350.481,42.513927,318.7180882792686,-1.375848659281539
171,19.837704,0.029912163,19.223114,0.04045929,19.394379,0.061308995,2819.1875,70.656784,319.1048965635911,-1.3715474336004032
172,22.307848,0.24363348,22.068619,0.1786947,99.0,99.0,5396.166,45.84097,318.7111071857825,-1.3753398993060963
173,21.710087,0.14332221,21.568718,0.16402899,23.364431,1.5430796,5324.2183,46.22466,318.7221014458703,-1.3752821222286342
174,22.241972,0.23020065,22.406168,0.20223095,24.985031,5.0531273,4994.606,45.767864,318.7724695765367,-1.3753550714351752
175,18.255463,0.010092326,18.139078,0.012461972,18.16808,0.015145682,4563.3213,63.840736,318.83837456281526,-1.3725968673400328
176,21.984894,0.1824745,21.76573,0.18159138,22.52523,0.61880934,5574.465,49.538776,318.6838614218904,-1.3747727552092441
177,22.1268,0.20762858,21.683989,0.22861895,21.855406,0.19946353,9189.767,46.807346,318.1314475284277,-1.3750766537183248
178,21.536816,0.12275391,21.134943,0.12669997,99.0,99.0,3846.5806,67.124916,318.94790043357403,-1.3720953923229167
179,21.37679,0.10705076,21.457674,0.15998995,29.595142,424.23486,4602.578,52.988186,318.83237564740705,-1.3742545095273033
180,21.45234,0.11373528,20.875677,0.14198811,21.972044,0.576269,3138.818,62.269615,319.0560540232999,-1.3728323552711066
181,21.59503,0.1290939,20.993578,0.13442387,22.276028,0.6676355,3809.7268,50.00041,318.9535321131815,-1.3747111495808833
182,22.056532,0.19467402,21.374708,0.18496186,21.216297,0.18991922,4702.4766,47.97234,318.8171100256766,-1.375020246628268
183,21.248055,0.09565033,20.180298,0.09237942,20.178566,0.16094671,3370.362,74.195274,319.02067168121675,-1.371012715702634
184,21.628607,0.13306971,20.64649,0.16173944,20.701479,0.16440937,8187.919,59.352654,318.2845191085288,-1.373204589420707
185,20.304708,0.043281928,20.151104,0.0547265,20.20581,0.093720175,6152.6836,56.56023,318.5955050335034,-1.373690655542119
186,21.979403,0.1815839,21.989761,0.20636867,23.069426,1.0147864,8044.728,49.131874,318.30639764804664,-1.374771307404302
187,21.621267,0.13252223,20.84625,0.11495657,21.280565,0.30924284,3295.4949,63.4969,319.03211220853467,-1.3726463456204767
188,20.907917,0.07149677,19.567883,0.08413665,19.561619,0.08664111,9226.108,64.925446,318.12589567359333,-1.3723074560460908
189,20.902191,0.071047805,20.74839,0.083591655,20.7271,0.12311295,6362.8877,57.507,318.5633845021416,-1.373541757327608
190,21.700499,0.1414442,21.127815,0.14801545,23.4034,2.021889,5012.8057,57.73699,318.76968847164534,-1.3735265653039619
191,21.623783,0.13260928,21.537891,0.16849642,22.62206,0.69204605,3681.6736,52.140697,318.97310004452686,-1.374383668424259
192,21.796164,0.15405391,21.758455,0.15971363,99.0,99.0,4454.4707,50.19968,318.8550080663715,-1.3746809827061355
193,18.095366,0.009170565,99.0,99.0,99.0,99.0,4731.9434,328.24338,318.81260801161346,-1.3322065242665198
194,19.918844,0.031862672,19.144999,0.041916016,19.107315,0.062576205,6589.065,72.65353,318.52882363246937,-1.3712229893343426
195,20.694546,0.059563167,19.92949,0.06977101,20.157461,0.14268933,5584.5425,72.051445,318.68232163840946,-1.37133368006367
196,21.54764,0.12411804,19.86332,0.10218087,19.484306,0.09760381,7820.548,57.969543,318.3406515904091,-1.3734295908834433
197,21.15711,0.08842269,21.163479,0.13332143,99.0,99.0,3691.3948,55.835995,318.97161453579025,-1.3738192339847892
198,21.084478,0.083068185,19.829063,0.09828843,19.278465,0.10508546,3315.609,72.23621,319.0290385410851,-1.3713115304161054
199,21.304493,0.10029638,21.173378,0.112700075,21.176525,0.21981612,8394.8955,53.37295,318.2528945029943,-1.374109653895425
200,22.091356,0.20066462,21.82836,0.24478081,22.26704,0.4426246,5527.335,53.532978,318.69106338080735,-1.37416325177278
201,21.766087,0.15036213,21.230947,0.1343867,21.457613,0.33549073,5062.148,55.637608,318.76214845655056,-1.3738468437913327
202,21.040682,0.07994886,20.5141,0.092991725,20.867594,0.18991508,3384.7417,70.27666,319.01847434621897,-1.3716114215812816
203,21.606537,0.13101803,21.124277,0.124404505,99.0,99.0,4573.295,59.06823,318.83685045430985,-1.3733258610380465
204,21.337105,0.103649445,21.388632,0.15902206,99.0,99.0,4509.595,59.392426,318.84658445379813,-1.3732765652751444
205,20.832987,0.066909656,20.720293,0.08156165,20.730131,0.10362923,6165.3223,56.78115,318.59357380864486,-1.3736566639041867
206,21.64954,0.13618237,21.55928,0.1489511,21.826994,0.27156335,4850.6953,57.271706,318.79446069344914,-1.3735988382776607
207,21.612785,0.13102372,21.443604,0.14666204,25.1231,8.085518,4615.5938,57.068027,318.83038672985055,-1.3736312317744617
208,21.483948,0.117376536,21.417107,0.13991956,99.0,99.0,4501.4897,56.873188,318.84782306553376,-1.3736614217005265
209,21.284891,0.098604694,21.120398,0.13347147,99.0,99.0,3378.0361,57.10047,319.0194990829617,-1.3736241158828293
210,20.91283,0.0718473,20.350874,0.087107494,20.667501,0.17048956,3454.6643,60.299896,319.00778949962006,-1.3731359514852366
211,21.455158,0.11445653,20.66478,0.13764885,21.38364,0.36125258,4484.577,58.085682,318.85040746912733,-1.3734762578193818
212,21.286253,0.09879582,21.193361,0.14249608,21.336931,0.20998992,3412.2007,57.830025,319.0142783793531,-1.3735129325210806
213,21.619566,0.13222073,21.497206,0.13900287,99.0,99.0,4521.7354,55.443665,318.8447293404464,-1.3738797245017136
214,22.282246,0.23790056,22.250944,0.19399372,22.325684,0.30498093,5624.477,53.004913,318.6762191821079,-1.3742425877367295
215,16.768454,0.004445326,16.511068,0.0047749826,16.511068,0.0047749826,7930.114,96.96864,318.3239110206083,-1.3674685508805102
216,21.754753,0.1495643,21.639183,0.14366661,22.528116,0.70795023,5293.803,53.991856,318.72674923305533,-1.3740959740245533
217,21.929478,0.1734105,21.578693,0.2362769,21.119158,0.22123337,4699.26,54.009026,318.8176016584517,-1.3740981205766285
218,17.339233,0.005987495,17.066933,0.006765013,17.066933,0.006765013,8863.341,90.54186,318.18132181960647,-1.36841191221746
219,20.050169,0.03530498,19.892813,0.044860143,19.89773,0.05014954,5795.414,64.884964,318.65009865174363,-1.3724252846837124
220,21.793242,0.15402171,21.705523,0.15237428,22.137732,0.31592906,6710.9585,54.893196,318.51019748816924,-1.373932996631345
221,22.02072,0.18885148,21.974346,0.17592071,22.229069,0.44901997,5520.7007,54.97368,318.692077136778,-1.373943264073992
222,22.04911,0.1940087,21.98218,0.29527947,21.986673,0.3097491,4905.6025,54.787407,318.78607027643307,-1.3739779540853432
